Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Tania,2018-02-13 09:07:12,00:21:19,,Friends: Season 8: The One with the Halloween Party (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-13 08:45:46,00:21:21,,Friends: Season 8: The One with Rachel's Date (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:21:51,00:21:51,ZA (South Africa)
Tania,2018-02-12 18:40:33,00:29:01,,Marvel's Daredevil: Season 2: Seven Minutes in Heaven (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:58:05,00:58:05,ZA (South Africa)
Tania,2018-02-12 18:17:48,00:21:49,,Friends: Season 8: The One with the Videotape (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:22:22,00:22:22,ZA (South Africa)
Tania,2018-02-12 17:55:07,00:21:21,,Friends: Season 8: The One Where Rachel Tells ... (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-12 17:33:36,00:21:17,,Friends: Season 8: The One with the Red Sweater (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:21:51,00:21:51,ZA (South Africa)
Tania,2018-02-12 17:10:03,00:21:50,,Friends: Season 8: The One After I Do (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:22:22,00:22:22,ZA (South Africa)
Tania,2018-02-12 16:30:42,00:21:36,,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 2 (Episode 24),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-12 16:09:54,00:20:43,,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 1 (Episode 23),,Hisense MTK5657 on UHD platform Smart TV,00:21:16,00:21:16,ZA (South Africa)
Tania,2018-02-12 15:48:29,00:21:20,,Friends: Season 7: The One with Chandler's Dad (Episode 22),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-12 15:27:04,00:21:20,,Friends: Season 7: The One with the Vows (Episode 21),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-12 15:04:53,00:21:22,,Friends: Season 7: The One with Rachel's Big Kiss (Episode 20),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Christy,2018-02-12 11:32:50,00:35:34,,When We First Met,,Sony PS3,00:35:34,Not latest view,ZA (South Africa)
Christy,2018-02-10 14:02:17,00:20:49,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 2: Look Who's Purging Now (Episode 9),,Sony PS3,00:21:16,00:21:16,ZA (South Africa)
Christy,2018-02-09 22:05:35,00:03:22,Autoplayed: user action: Unspecified; ,Master of None: Season 1: Parents (Episode 2),,Sony PS3,00:25:05,00:25:05,ZA (South Africa)
Christy,2018-02-09 18:33:14,00:01:20,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 2: Interdimensional Cable 2: Tempting Fate (Episode 8),,Sony PS3,00:22:01,00:22:01,ZA (South Africa)
Tania,2018-02-08 21:30:00,00:28:53,,Marvel's Daredevil: Season 2: Seven Minutes in Heaven (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:29:05,Not latest view,ZA (South Africa)
Tania,2018-02-08 20:57:25,00:32:30,,Marvel's Daredevil: Season 2: Guilty as Sin (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:52:53,00:52:53,ZA (South Africa)
Tania,2018-02-08 20:35:22,00:21:19,,Friends: Season 7: The One with Ross and Monica's Cousin (Episode 19),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 20:13:39,00:21:20,,Friends: Season 7: The One with Joey's Award (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:21:51,00:21:51,ZA (South Africa)
Tania,2018-02-08 19:51:56,00:21:24,,Friends: Season 7: The One with the Cheap Wedding Dress (Episode 17),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-08 19:30:18,00:21:33,,Friends: Season 7: The One with the Truth About London (Episode 16),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 19:08:22,00:21:53,,Friends: Season 7: The One with Joey's New Brain (Episode 15),,Hisense MTK5657 on UHD platform Smart TV,00:22:23,00:22:23,ZA (South Africa)
Tania,2018-02-08 18:46:57,00:21:21,,Friends: Season 7: The One Where They All Turn Thirty (Episode 14),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 18:25:30,00:21:22,,Friends: Season 7: The One Where Rosita Dies (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-08 18:03:54,00:21:31,,Friends: Season 7: The One Where They're Up All Night (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 17:42:31,00:21:18,,Friends: Season 7: The One with All the Cheesecakes (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:21:50,00:21:50,ZA (South Africa)
Tania,2018-02-08 17:20:35,00:21:52,Autoplayed: user action: None; ,Friends: Season 7: The One with the Holiday Armadillo (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 16:58:22,00:21:52,Autoplayed: user action: None; ,Friends: Season 7: The One with All the Candy (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 16:36:36,00:21:21,,Friends: Season 7: The One Where Chandler Doesn't Like Dogs (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-08 16:15:13,00:21:19,,Friends: Season 7: The One with Ross' Library Book (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 15:50:28,00:21:19,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with the Nap Partners (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-08 15:28:06,00:21:21,,Friends: Season 7: The One with the Engagement Picture (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-08 15:03:06,00:21:18,,Friends: Season 7: The One with Rachel's Assistant (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:21:50,00:21:50,ZA (South Africa)
Tania,2018-02-08 14:42:20,00:20:38,,Friends: Season 7: The One with Phoebe's Cookies (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:21:14,00:21:14,ZA (South Africa)
Tania,2018-02-08 14:20:55,00:21:21,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Rachel's Book (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 13:59:14,00:21:19,,Friends: Season 7: The One with Monica's Thunder (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-08 08:35:02,00:21:22,,Friends: Season 6: The One with the Proposal: Part 2 (Episode 25),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-08 08:02:38,00:20:50,,Friends: Season 6: The One with the Proposal: Part 1 (Episode 24),,Hisense MTK5657 on UHD platform Smart TV,00:21:22,00:21:22,ZA (South Africa)
Tania,2018-02-08 07:41:01,00:21:33,,Friends: Season 6: The One with the Ring (Episode 23),,Hisense MTK5657 on UHD platform Smart TV,00:22:04,00:22:04,ZA (South Africa)
Tania,2018-02-08 06:28:12,00:21:30,,Friends: Season 6: The One Where Paul's the Man (Episode 22),,Hisense MTK5657 on UHD platform Smart TV,00:22:01,00:22:01,ZA (South Africa)
Tania,2018-02-07 20:54:47,00:21:33,,Friends: Season 6: The One Where Ross Meets Elizabeth's Dad (Episode 21),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-07 20:33:23,00:21:18,,Friends: Season 6: The One with Mac and C.H.E.E.S.E (Episode 20),,Hisense MTK5657 on UHD platform Smart TV,00:21:50,00:21:50,ZA (South Africa)
Tania,2018-02-07 20:12:11,00:21:06,,Friends: Season 6: The One with Joey's Fridge (Episode 19),,Hisense MTK5657 on UHD platform Smart TV,00:21:39,00:21:39,ZA (South Africa)
Tania,2018-02-07 19:50:43,00:21:21,,Friends: Season 6: The One Where Ross Dates a Student (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:21:51,00:21:51,ZA (South Africa)
Tania,2018-02-07 19:28:39,00:21:52,,Friends: Season 6: The One with Unagi (Episode 17),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-07 19:07:11,00:21:09,,Friends: Season 6: The One That Could Have Been: Part 2 (Episode 16),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-07 18:45:40,00:21:21,,Friends: Season 6: The One That Could Have Been: Part 1 (Episode 15),,Hisense MTK5657 on UHD platform Smart TV,00:21:51,00:21:51,ZA (South Africa)
Tania,2018-02-07 18:23:31,00:21:57,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One Where Chandler Can't Cry (Episode 14),,Hisense MTK5657 on UHD platform Smart TV,00:21:57,00:21:57,ZA (South Africa)
Tania,2018-02-07 18:02:14,00:21:12,,Friends: Season 6: The One with Rachel's Sister (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:21:44,00:21:44,ZA (South Africa)
Tania,2018-02-07 17:40:52,00:21:17,,Friends: Season 6: The One with the Joke (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:21:50,00:21:50,ZA (South Africa)
Tania,2018-02-07 17:08:18,00:21:19,,Friends: Season 6: The One with the Apothecary Table (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-07 16:39:13,00:21:54,,Friends: Season 6: The One with the Routine (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:21:54,00:21:54,ZA (South Africa)
Tania,2018-02-07 16:16:25,00:22:01,,Friends: Season 6: The One Where Ross Got High (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:22:32,00:22:32,ZA (South Africa)
Tania,2018-02-07 09:22:54,00:15:35,,Friends: Season 6: The One with Ross's Teeth (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:21:41,00:21:41,ZA (South Africa)
Tania,2018-02-07 09:15:49,00:05:36,,Friends: Season 6: The One with Ross's Teeth (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:06:08,Not latest view,ZA (South Africa)
Tania,2018-02-07 08:54:24,00:21:21,,Friends: Season 6: The One Where Phoebe Runs (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:21:52,00:21:52,ZA (South Africa)
Tania,2018-02-06 20:27:35,00:20:12,Autoplayed: user action: None; ,Marvel's Daredevil: Season 2: Guilty as Sin (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:20:24,Not latest view,ZA (South Africa)
Tania,2018-02-06 19:32:32,00:55:00,,Marvel's Daredevil: Season 2: Semper Fidelis (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:55:00,00:55:00,ZA (South Africa)
Tania,2018-02-06 19:11:02,00:21:19,,Friends: Season 6: The One on the Last Night (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:21:50,00:21:50,ZA (South Africa)
Tania,2018-02-06 18:49:08,00:21:51,,Friends: Season 6: The One with Joey's Porsche (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:21:51,00:21:51,ZA (South Africa)
Tania,2018-02-06 18:27:45,00:21:17,,Friends: Season 6: The One Where Joey Loses His Insurance (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:21:50,00:21:50,ZA (South Africa)
Tania,2018-02-06 17:29:57,00:30:06,,Friends: Season 6: The One with Ross's Denial (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:21:54,00:21:54,ZA (South Africa)
Tania,2018-02-06 17:04:41,00:21:22,,Friends: Season 6: The One Where Ross Hugs Rachel (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:21:53,00:21:53,ZA (South Africa)
Tania,2018-02-06 16:43:00,00:21:34,,Friends: Season 6: The One After Vegas (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:22:06,00:22:06,ZA (South Africa)
Tania,2018-02-06 16:21:34,00:20:10,,Friends: Season 5: The One in Vegas: Part 2 (Episode 24),,Hisense MTK5657 on UHD platform Smart TV,00:21:36,00:21:36,ZA (South Africa)
Tania,2018-02-06 15:56:15,00:21:31,,Friends: Season 5: The One in Vegas: Part 1 (Episode 23),,Hisense MTK5657 on UHD platform Smart TV,00:22:04,00:22:04,ZA (South Africa)
Tania,2018-02-06 15:34:50,00:21:19,,Friends: Season 5: The One with Joey's Big Break (Episode 22),,Hisense MTK5657 on UHD platform Smart TV,00:22:02,00:22:02,ZA (South Africa)
Tania,2018-02-06 14:11:16,00:22:03,,Friends: Season 5: The One with the Ball (Episode 21),,Hisense MTK5657 on UHD platform Smart TV,00:22:03,00:22:03,ZA (South Africa)
Tania,2018-02-06 13:49:46,00:21:25,,Friends: Season 5: The One with the Ride-Along (Episode 20),,Hisense MTK5657 on UHD platform Smart TV,00:22:06,00:22:06,ZA (South Africa)
Tania,2018-02-06 13:19:58,00:21:27,,Friends: Season 5: The One Where Ross Can't Flirt (Episode 19),,Hisense MTK5657 on UHD platform Smart TV,00:22:09,00:22:09,ZA (South Africa)
Tania,2018-02-06 12:32:22,00:21:26,,Friends: Season 5: The One Where Rachel Smokes (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:22:09,00:22:09,ZA (South Africa)
Tania,2018-02-06 12:10:39,00:21:38,,Friends: Season 5: The One with Rachel's Inadvertent Kiss (Episode 17),,Hisense MTK5657 on UHD platform Smart TV,00:22:08,00:22:08,ZA (South Africa)
Tania,2018-02-06 11:43:47,00:21:19,,Friends: Season 5: The One with the Cop (Episode 16),,Hisense MTK5657 on UHD platform Smart TV,00:22:00,00:22:00,ZA (South Africa)
Tania,2018-02-06 11:22:10,00:21:32,,Friends: Season 5: The One with the Girl Who Hits Joey (Episode 15),,Hisense MTK5657 on UHD platform Smart TV,00:22:03,00:22:03,ZA (South Africa)
Tania,2018-02-06 11:00:42,00:21:23,,Friends: Season 5: The One Where Everybody Finds Out (Episode 14),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-06 10:29:59,00:21:26,,Friends: Season 5: The One with Joey's Bag (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:22:03,00:22:03,ZA (South Africa)
Tania,2018-02-06 10:07:27,00:21:23,,Friends: Season 5: The One with Chandler's Work Laugh (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:22:07,00:22:07,ZA (South Africa)
Christy,2018-02-06 09:55:09,00:20:42,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 2: Interdimensional Cable 2: Tempting Fate (Episode 8),,Sony PS3,00:20:42,Not latest view,ZA (South Africa)
Tania,2018-02-06 09:45:56,00:21:27,,Friends: Season 5: The One with All the Resolutions (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:22:08,00:22:08,ZA (South Africa)
Tania,2018-02-06 09:18:17,00:21:50,,Friends: Season 5: The One with the Inappropriate Sister (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-05 18:52:41,00:21:25,,Friends: Season 5: The One with Ross's Sandwich (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:22:06,00:22:06,ZA (South Africa)
Tania,2018-02-05 18:31:13,00:21:22,,Friends: Season 5: The One with All the Thanksgivings (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-05 18:09:46,00:21:22,,Friends: Season 5: The One Where Ross Moves In (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-05 17:48:12,00:21:27,,Friends: Season 5: The One with the Yeti (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:22:07,00:22:07,ZA (South Africa)
Tania,2018-02-05 16:53:58,00:21:23,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Kips (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-05 16:32:04,00:21:36,,Friends: Season 5: The One Where Phoebe Hates PBS (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:22:07,00:22:07,ZA (South Africa)
Tania,2018-02-05 16:09:55,00:22:04,,Friends: Season 5: The One Hundredth (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:22:04,00:22:04,ZA (South Africa)
Tania,2018-02-05 15:48:12,00:21:38,,Friends: Season 5: The One with All the Kissing (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-05 15:34:12,00:13:46,,Friends: Season 5: The One After Ross Says Rachel (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-05 15:20:38,00:07:40,,Friends: Season 5: The One After Ross Says Rachel (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:08:19,Not latest view,ZA (South Africa)
Tania,2018-02-05 15:00:19,00:20:14,,Friends: Season 4: The One with Ross's Wedding: Part 2 (Episode 24),,Hisense MTK5657 on UHD platform Smart TV,00:21:33,00:21:33,ZA (South Africa)
Tania,2018-02-05 14:38:45,00:21:29,,Friends: Season 4: The One with Ross's Wedding: Part 1 (Episode 23),,Hisense MTK5657 on UHD platform Smart TV,00:22:03,00:22:03,ZA (South Africa)
Tania,2018-02-05 14:14:23,00:21:27,,Friends: Season 4: The One with the Worst Best Man Ever (Episode 22),,Hisense MTK5657 on UHD platform Smart TV,00:22:09,00:22:09,ZA (South Africa)
Tania,2018-02-05 13:47:39,00:21:28,,Friends: Season 4: The One with the Invitation (Episode 21),,Hisense MTK5657 on UHD platform Smart TV,00:22:06,00:22:06,ZA (South Africa)
Tania,2018-02-05 13:26:35,00:20:58,,Friends: Season 4: The One with the Wedding Dresses (Episode 20),,Hisense MTK5657 on UHD platform Smart TV,00:21:42,00:21:42,ZA (South Africa)
Tania,2018-02-05 13:05:01,00:21:29,,Friends: Season 4: The One with All the Haste (Episode 19),,Hisense MTK5657 on UHD platform Smart TV,00:22:10,00:22:10,ZA (South Africa)
Tania,2018-02-05 12:43:32,00:21:23,,Friends: Season 4: The One with Rachel's New Dress (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-05 12:01:47,00:21:32,,Friends: Season 4: The One with the Free Porn (Episode 17),,Hisense MTK5657 on UHD platform Smart TV,00:22:01,00:22:01,ZA (South Africa)
Tania,2018-02-05 11:33:35,00:21:34,,Friends: Season 4: The One with the Fake Party (Episode 16),,Hisense MTK5657 on UHD platform Smart TV,00:22:08,00:22:08,ZA (South Africa)
Tania,2018-02-05 11:12:08,00:21:23,,Friends: Season 4: The One with All the Rugby (Episode 15),,Hisense MTK5657 on UHD platform Smart TV,00:22:04,00:22:04,ZA (South Africa)
Tania,2018-02-05 10:50:34,00:21:29,,Friends: Season 4: The One with Joey's Dirty Day (Episode 14),,Hisense MTK5657 on UHD platform Smart TV,00:22:09,00:22:09,ZA (South Africa)
Tania,2018-02-05 07:12:56,00:21:21,,Friends: Season 4: The One with Rachel's Crush (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:22:03,00:22:03,ZA (South Africa)
Tania,2018-02-05 06:50:42,00:22:10,,Friends: Season 4: The One with the Embryos (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:22:10,00:22:10,ZA (South Africa)
Tania,2018-02-04 20:32:35,00:54:24,,Marvel's Daredevil: Season 2: Regrets Only (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:54:24,00:54:24,ZA (South Africa)
Manuel,2018-02-04 19:14:08,01:17:25,,Tropic Thunder,,Hisense MTK5657 on UHD platform Smart TV,01:41:11,01:41:11,ZA (South Africa)
Manuel,2018-02-04 18:51:33,00:22:27,,Tropic Thunder,,Hisense MTK5657 on UHD platform Smart TV,00:23:47,Not latest view,ZA (South Africa)
Manuel,2018-02-04 18:49:20,00:01:31,,The Lord of the Rings: The Two Towers,,Hisense MTK5657 on UHD platform Smart TV,00:01:31,Not latest view,ZA (South Africa)
Manuel,2018-02-04 18:41:02,00:02:19,,Gun Shy,,Hisense MTK5657 on UHD platform Smart TV,00:02:19,00:02:19,ZA (South Africa)
Antonio,2018-02-04 13:44:17,00:26:36,,Dark Net: Season 1: Crush (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:26:36,00:26:36,ZA (South Africa)
Manuel,2018-02-04 13:13:58,00:27:05,,Aziz Ansari Live at Madison Square Garden,,Hisense MTK5657 on UHD platform Smart TV,00:27:05,00:27:05,ZA (South Africa)
Tania,2018-02-04 09:17:19,00:21:23,,Friends: Season 4: The One with Phoebe's Uterus (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:22:05,00:22:05,ZA (South Africa)
Tania,2018-02-04 08:55:52,00:21:23,,Friends: Season 4: The One with the Girl from Poughkeepsie (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:22:06,00:22:06,ZA (South Africa)
Antonio,2018-02-03 22:13:23,00:00:02,Autoplayed: user action: None; ,Jack Whitehall: Travels with My Father: Season 1: Episode 3,,Hisense MTK5657 on UHD platform Smart TV,00:00:10,00:00:10,ZA (South Africa)
Antonio,2018-02-03 21:42:18,00:30:58,,Jack Whitehall: Travels with My Father: Season 1: Episode 2,,Hisense MTK5657 on UHD platform Smart TV,00:31:14,00:31:14,ZA (South Africa)
Christy,2018-02-03 20:55:17,00:21:11,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 2: Big Trouble in Little Sanchez (Episode 7),,Sony PS3,00:21:39,00:21:39,ZA (South Africa)
Antonio,2018-02-03 20:35:56,00:59:59,,Katt Williams: Great America,,Hisense MTK5657 on UHD platform Smart TV,00:59:59,00:59:59,ZA (South Africa)
Manuel,2018-02-03 20:15:34,00:19:10,,Peaky Blinders: Season 1: Episode 1,,Hisense MTK5657 on UHD platform Smart TV,00:19:10,00:19:10,ZA (South Africa)
Tania,2018-02-03 07:09:15,00:21:29,,Friends: Season 4: The One Where They're Going to Party (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:22:11,00:22:11,ZA (South Africa)
Tania,2018-02-03 07:02:38,00:06:33,,Friends: Season 4: The One with Chandler in a Box (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
Tania,2018-02-02 21:54:33,00:15:22,,Friends: Season 4: The One with Chandler in a Box (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:16:05,Not latest view,ZA (South Africa)
Tania,2018-02-02 21:32:26,00:22:03,,Friends: Season 4: The One Where Chandler Crosses the Line (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:22:03,00:22:03,ZA (South Africa)
Tania,2018-02-02 20:03:21,00:54:08,Autoplayed: user action: None; ,Marvel's Daredevil: Season 2: Kinbaku (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:54:20,00:54:20,ZA (South Africa)
Tania,2018-02-02 19:04:04,00:59:09,,Marvel's Daredevil: Season 2: Penny and Dime (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:59:07,00:59:07,ZA (South Africa)
Tania,2018-02-02 18:57:14,00:06:35,,Marvel's Daredevil: Season 2: New York's Finest (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:46:49,00:46:49,ZA (South Africa)
Tania,2018-02-02 18:35:26,00:21:34,,Friends: Season 4: The One with the Dirty Girl (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:22:19,00:22:19,ZA (South Africa)
Tania,2018-02-02 18:13:54,00:21:27,,Friends: Season 4: The One with Joey's New Girlfriend (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:22:08,00:22:08,ZA (South Africa)
Tania,2018-02-02 17:52:17,00:21:22,,Friends: Season 4: The One with the Ballroom Dancing (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:22:06,00:22:06,ZA (South Africa)
Tania,2018-02-02 17:30:50,00:21:21,,Friends: Season 4: The One with the 'Cuffs (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:22:04,00:22:04,ZA (South Africa)
Tania,2018-02-02 17:09:12,00:21:33,,Friends: Season 4: The One with the Cat (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:22:15,00:22:15,ZA (South Africa)
Tania,2018-02-02 16:47:44,00:21:23,,Friends: Season 4: The One with the Jellyfish (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:22:34,00:22:34,ZA (South Africa)
Tania,2018-02-02 16:25:04,00:22:35,,Friends: Season 3: The One at the Beach (Episode 25),,Hisense MTK5657 on UHD platform Smart TV,00:22:35,00:22:35,ZA (South Africa)
Tania,2018-02-02 15:47:50,00:22:40,,Friends: Season 3: The One with the Ultimate Fighting Champion (Episode 24),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-02-02 15:24:19,00:21:55,,Friends: Season 3: The One with Ross's Thing (Episode 23),,Hisense MTK5657 on UHD platform Smart TV,00:22:35,00:22:35,ZA (South Africa)
Tania,2018-02-02 15:00:43,00:21:57,,Friends: Season 3: The One with the Screamer (Episode 22),,Hisense MTK5657 on UHD platform Smart TV,00:22:37,00:22:37,ZA (South Africa)
Tania,2018-02-02 14:30:14,00:21:58,,Friends: Season 3: The One with a Chick. And a Duck (Episode 21),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-02-02 14:06:28,00:22:03,,Friends: Season 3: The One with the Dollhouse (Episode 20),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-02-02 13:44:30,00:21:54,,Friends: Season 3: The One with the Tiny T-Shirt (Episode 19),,Hisense MTK5657 on UHD platform Smart TV,00:22:37,00:22:37,ZA (South Africa)
Tania,2018-02-02 13:21:49,00:22:38,,Friends: Season 3: The One with the Hypnosis Tape (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
Tania,2018-02-02 12:59:47,00:21:57,,Friends: Season 3: The One Without the Ski Trip (Episode 17),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
Tania,2018-02-02 12:34:36,00:21:58,,Friends: Season 3: The One The Morning After (Episode 16),,Hisense MTK5657 on UHD platform Smart TV,00:23:00,00:23:00,ZA (South Africa)
Tania,2018-02-02 12:12:35,00:21:54,,Friends: Season 3: The One Where Ross & Rachel Take a Break (Episode 15),,Hisense MTK5657 on UHD platform Smart TV,00:22:36,00:22:36,ZA (South Africa)
Tania,2018-02-02 10:23:46,00:21:55,,Friends: Season 3: The One with Phoebe's Ex-Partner (Episode 14),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
